Order,TRACKING,CHSVIA,State
300133285,1Z1W1R130318659301,UMOC,CA
71841224,92419902712015573014900696,MBPM,MA
71841218,92419902712015573014900702,MBPM,NY
71841231,1Z1W1R130318659310,UMOR,NY
71841350,92419902712015573014900719,MBPM,OH
71841346,92419902712015573014900726,MBPM,PA
71841495,1Z1W1R130318659329,UMOC,IN
71841505,92419902712015573014900733,MBPM,TX
71841516,92419902712015573014900740,MBPM,NH
71841543,92748902712015573014900758,MPSL,NJ
300133296,1Z1W1R130318659338,UMOC,NJ
71841545,92419902712015573014900764,MBPM,IL
71841547,92419902712015573014900771,MBPM,PA
71841644,92419902712015573014900788,MBPM,ME
71841724,1Z1W1R130318659347,UMOC,FL
71841731,92419902712015573014900795,MBPM,CA
71841646,1Z1W1R130318659356,UMOC,SD
71841028,1Z1W1R130318659365,UMOC,CO
71841659,1Z1W1R130318659374,UMOC,IL
71841659,1Z1W1R130318659383,UMOC,IL
71841659,1Z1W1R130318659392,UMOC,IL
71841779,1Z1W1R130318659409,UMOC,PA
71841757,92419902712015573014900801,MBPM,MO
71841782,1Z1W1R130318659418,UMOC,MN
71841792,92419902712015573014900818,MBPM,MA
71841764,1Z1W1R130318659427,UMOC,NY
71841791,1Z1W1R130318659436,UMOC,NY
71841886,92419902712015573014900825,MBPM,MA
71841798,92419902712015573014900832,MBPM,NJ
71841883,92419902712015573014900849,MBPM,TX
71841882,1Z1W1R130318659445,UMOC,SD
71841797,1Z1W1R130318659454,UMOC,NY
71841799,1Z1W1R130318659463,UMOC,IL
71841894,92419902712015573014900856,MBPM,MN
71841815,92419902712015573014900863,MBPM,WI
71841834,1Z1W1R130318659472,UMOC,UT
71841919,1Z1W1R130318659481,UMOC,SD
71841921,1Z1W1R130318659490,UMOC,PA
71841927,92419902712015573014900870,MBPM,MN
71841923,1Z1W1R130318659507,UMOC,PA
71841855,1Z1W1R130318659516,UMOC,WI
71841924,1Z1W1R130318659525,UMOC,TN
71841933,1Z1W1R130318659534,UMOC,IN
71841953,1Z1W1R130318659543,UMOC,MN
71841967,1Z1W1R130318659552,UMOC,PA
71842091,1Z1W1R130318659561,UMOC,MN
71842096,92419902712015573014900887,MBPM,MO
71842093,92419902712015573014900894,MBPM,CT
71842006,92419902712015573014900900,MBPM,WI
71842064,92419902712015573014900917,MBPM,OH
71842124,1Z1W1R130318659570,UMOC,PA
71842126,1Z1W1R130318659589,UMOC,SD
71842126,1Z1W1R130318659598,UMOC,SD
71842034,1Z1W1R130318659605,UMOC,OR
71842036,1Z1W1R130318659614,UMOC,MI
71842134,92419902712015573014900924,MBPM,IN
71842033,92419902712015573014900931,MBPM,CA
71842144,1Z1W1R130318659623,UMOC,WI
71842154,9205590295388102787455,UPM,NY
71842043,92419902712015573014900948,MBPM,OH
71842155,92419902712015573014900955,MBPM,PA
71842158,92419902712015573014900962,MBPM,MI
71842052,92419902712015573014900979,MBPM,NY
71842053,92419902712015573014900986,MBPM,CT
71842055,92419902712015573014900993,MBPM,FL
71842166,92419902712015573014901006,MBPM,OH
71842173,92419902712015573014901013,MBPM,CA
71842067,1Z1W1R130318659632,UMOC,PA
71842172,1Z1W1R130318659641,UMOC,MI
71842071,1Z1W1R130318659650,UMOC,MN
71842176,1Z1W1R130318659669,UMOC,NY
71842072,92419902712015573014901020,MBPM,NY
71842063,1Z1W1R130318659678,UMOC,WI
71842032,1Z1W1R130318659687,UMOC,MO
71842133,92419902712015573014901037,MBPM,CO
71842031,92419902712015573014901044,MBPM,MD
71842288,92419902712015573014901051,MBPM,CA
71842177,1Z1W1R130318659696,UMOC,IL
71842215,92419902712015573014901068,MBPM,MN
71842180,92419902712015573014901075,MBPM,MO
71842295,1Z1W1R130318659703,UMOR,NY
71842281,1Z1W1R130318659712,UMOC,MA
71842278,92419902712015573014901082,MBPM,CA
71842285,92419902712015573014901099,MBPM,IN
71842287,92419902712015573014901105,MBPM,NY
71842122,92419902712015573014901112,MBPM,MI
71842188,1Z1W1R130318659721,UMOC,NJ
71842290,92419902712015573014901129,MBPM,NY
71842300,92419902712015573014901136,MBPM,MA
71842296,1Z1W1R130318659730,UMOC,MI
71842279,1Z1W1R130318659749,UMOC,PA
71842117,92419902712015573014901143,MBPM,MN
71842191,1Z1W1R130318659758,UMOC,IN
71842298,1Z1W1R130318659767,UMOC,CA
71842195,92419902712015573014901150,MBPM,FL
71842294,1Z1W1R130318659776,UMOC,UT
71842301,92419902712015573014901167,MBPM,CA
71842193,92419902712015573014901174,MBPM,NY
71842194,92419902712015573014901181,MBPM,MD
71842192,92419902712015573014901198,MBPM,PA
71842306,92419902712015573014901204,MBPM,TN
71842199,92419902712015573014901211,MBPM,CT
71842304,1Z1W1R130318659785,UMOC,PA
71842200,1Z1W1R130318659794,UMOC,OH
71842307,92419902712015573014901228,MBPM,IL
71842309,1Z1W1R130318659801,UMOC,MN
71842206,92419902712015573014901235,MBPM,MI
71842311,92419902712015573014901242,MBPM,OH
71842308,92419902712015573014901259,MBPM,SD
71842207,92419902712015573014901266,MBPM,KS
71842314,92419902712015573014901273,MBPM,MI
71842209,1Z1W1R130318659810,UMOC,NY
71842181,92419902712015573014901280,MBPM,MN
71842185,92419902712015573014901297,MBPM,IL
71842313,92419902712015573014901303,MBPM,CO
71842054,92419902712015573014901310,MBPM,IL
71842184,92419902712015573014901327,MBPM,OH
71842315,1Z1W1R130318659829,UMOC,PA
71842186,92419902712015573014901334,MBPM,OH
71842318,92419902712015573014901341,MBPM,MA
71842317,1Z1W1R130318659838,UMOC,NV
71842320,92419902712015573014901358,MBPM,CA
71842322,9205590295388102787462,UCPC,HI
71842218,92419902712015573014901365,MBPM,TX
71842325,92419902712015573014901372,MBPM,NC
71842219,92419902712015573014901389,MBPM,CT
71842212,1Z1W1R130318659847,UMOC,MA
71842221,92419902712015573014901396,MBPM,PA
71842326,92419902712015573014901402,MBPM,UT
71842226,1Z1W1R130318659856,UMOC,NY
71842223,92419902712015573014901419,MBPM,TX
71842332,1Z1W1R130318659865,UMOC,PA
71842225,92419902712015573014901426,MBPM,CO
71842224,1Z1W1R130318659874,UMOC,PA
71842330,92419902712015573014901433,MBPM,CA
71842328,92419902712015573014901440,MBPM,ND
71842239,92419902712015573014901457,MBPM,VA
71842248,92419902712015573014901464,MBPM,ID
71842334,92419902712015573014901471,MBPM,IL
71842335,1Z1W1R130318659883,UMOC,MA
71842336,1Z1W1R130318659892,UMOC,PA
71842342,92419902712015573014901488,MBPM,IL
71842338,1Z1W1R130318659909,UMOC,OH
71842237,92419902712015573014901495,MBPM,WV
71842344,92419902712015573014901501,MBPM,MI
71842243,92419902712015573014901518,MBPM,CA
71842242,1Z1W1R130318659918,UMOC,IA
71842349,92419902712015573014901525,MBPM,IL
71842198,1Z1W1R130318659927,UMOC,FL
71842356,92419902712015573014901532,MBPM,WI
71842355,1Z1W1R130318659936,UMOC,WI
71842258,92419902712015573014901549,MBPM,AL
71842263,92419902712015573014901556,MBPM,IL
71842380,92419902712015573014901563,MBPM,IA
71842482,92419902712015573014901570,MBPM,NJ
71842401,92419902712015573014901587,MBPM,OH
71842407,92419902712015573014901594,MBPM,FL
71842489,1Z1W1R130318659945,UMOC,ME
71842408,1Z1W1R130318659954,UMOC,KS
71842496,1Z1W1R130318659963,UMOC,IN
71842497,92419902712015573014901600,MBPM,IL
71842410,1Z1W1R130318659972,UMOC,ME
71842506,1Z1W1R130318659981,UMOC,PA
71842514,1Z1W1R130318659990,UMOC,CO
71842423,1Z1W1R130318660004,UMOC,PA
71842434,1Z1W1R130318660013,UMOC,OH
71842434,1Z1W1R130318660022,UMOC,OH
71842442,1Z1W1R130318660031,UMOC,NM
71842531,92419902712015573014901617,MBPM,OH
71842539,1Z1W1R130318660040,UMOC,MO
71842549,1Z1W1R130318660059,UMOC,PA
71842473,92419902712015573014901624,MBPM,ME
71842553,1Z1W1R130318660068,UMOC,MI
71842565,1Z1W1R130318660077,UMOC,WI
71842545,92419902712015573014901631,MBPM,IL
71842472,92419902712015573014901648,MBPM,PA
71842577,1Z1W1R130318660086,UMOC,WI
71842574,92419902712015573014901655,MBPM,WY
71842599,92419902712015573014901662,MBPM,CA
71842686,1Z1W1R130318660095,UMOR,AL
71842686,1Z1W1R130318660102,UMOR,AL
71842686,1Z1W1R130318660111,UMOR,AL
71842686,1Z1W1R130318660120,UMOR,AL
71842686,1Z1W1R130318660139,UMOR,AL
71842683,92419902712015573014901679,MBPM,PA
71842691,1Z1W1R130318660148,UMOC,NY
71842622,1Z1W1R130318660157,UMOC,PA
71842705,92419902712015573014901686,MBPM,MN
71842630,1Z1W1R130318660166,UMOC,NY
71842632,92419902712015573014901693,MBPM,CA
71842634,92419902712015573014901709,MBPM,FL
71842714,1Z1W1R130318747331,UMOC,GA
71842721,1Z1W1R130318660175,UMOC,MN
71842636,1Z1W1R130318660184,UMOC,MI
71842719,92419902712015573014901723,MBPM,NY
71842725,92419902712015573014901730,MBPM,WI
71842720,1Z1W1R130318660193,UMOC,MA
71842644,1Z1W1R130318660200,UMOC,CA
71842728,1Z1W1R130318660219,UMOC,NY
71842645,92419902712015573014901747,MBPM,CA
71842654,9205590295388102787479,UCPC,HI
71841422,1Z1W1R130318660228,UMOC,MI
71841428,1Z1W1R130318660237,UMOC,IL
71841507,92419902712015573014901754,MBPM,CA
71841508,92419902712015573014901761,MBPM,MN
71841557,92419902712015573014901778,MBPM,OR
71841440,92419902712015573014901785,MBPM,NY
71841466,92419902712015573014901792,MBPM,NY
300133292,1Z1W1R130318660246,UMOC,TX
71841681,92419902712015573014901808,MBPM,CA
71841689,92419902712015573014901815,MBPM,IL
71841614,92419902712015573014901822,MBPM,NY
71841734,92419902712015573014901839,MBPM,MN
71841652,92419902712015573014901846,MBPM,MA
71841650,92419902712015573014901853,MBPM,CA
71841739,92419902712015573014901860,MBPM,MI
71841639,92419902712015573014901877,MBPM,MI
71841640,92419902712015573014901884,MBPM,WA
71841643,92419902712015573014901891,MBPM,VA
71841642,1Z1W1R130318660255,UMOC,CO
71841720,1Z1W1R130318660264,UMOC,IA
71841583,92419902712015573014901907,MBPM,OH
71841735,92419902712015573014901914,MBPM,OH
71841600,9205590295388102787486,UCPC,PR
71841119,92419902712015573014901921,MBPM,WI
71841773,9205590295388102787493,UPM,MO
71841818,92419902712015573014901938,MBPM,IL
71841662,92419902712015573014901945,MBPM,IN
71841666,1Z1W1R130318660273,UMOC,NY
71841668,92419902712015573014901952,MBPM,OH
71841746,1Z1W1R130318660282,UMOR,NE
71841776,92419902712015573014901969,MBPM,KY
71841752,1Z1W1R130318660291,UMOC,WV
71841660,92419902712015573014901976,MBPM,IA
71841777,92419902712015573014901983,MBPM,IA
71841755,92419902712015573014901990,MBPM,OH
71841753,1Z1W1R130318660308,UMOC,NJ
71841788,1Z1W1R130318660317,UMOR,WI
71841758,1Z1W1R130318660326,UMOC,RI
71841783,92419902712015573014902003,MBPM,NV
71841786,92419902712015573014902010,MBPM,PA
71841761,92419902712015573014902027,MBPM,NY
71841803,1Z1W1R130318660335,UMOC,MI
71841766,92419902712015573014902034,MBPM,PA
71841768,1Z1W1R130318660344,UMOC,NY
71841885,1Z1W1R130318660353,UMOC,IN
71841719,1Z1W1R130318660362,UMOC,MS
71841806,1Z1W1R130318660371,UMOC,NM
71841889,1Z1W1R130318660380,UMOC,CA
71841804,1Z1W1R130318660399,UMOC,GA
71841804,1Z1W1R130318660406,UMOC,GA
71841804,1Z1W1R130318660415,UMOC,GA
71841795,1Z1W1R130318660424,UMOC,MA
71841809,1Z1W1R130318660433,UMOC,HI
71841809,1Z1W1R130318660442,UMOC,HI
71841891,1Z1W1R130318660451,UMOC,NY
71841808,92419902712015573014902041,MBPM,IN
71841898,1Z1W1R130318660460,UMOC,CA
71841893,1Z1W1R130318660479,UMOC,NE
71841814,1Z1W1R130318660488,UMOC,CT
71841821,1Z1W1R130318660497,UMOC,CA
71841902,92419902712015573014902058,MBPM,MI
71841823,1Z1W1R130318660504,UMOR,IA
71841820,1Z1W1R130318660513,UMOC,OH
71841911,1Z1W1R130318660522,UMOC,IN
71841915,1Z1W1R130318660531,UMOC,KS
71841833,9205590295388102787509,UPM,NE
71841835,1Z1W1R130318660540,UMOC,OK
71841942,92419902712015573014902065,MBPM,MN
71841851,1Z1W1R130318660559,UMOC,MI
71841936,1Z1W1R130318660568,UMOC,TX
71841935,92419902712015573014902072,MBPM,CA
71841945,92419902712015573014902089,MBPM,WA
71841858,92419902712015573014902096,MBPM,MN
71841842,1Z1W1R130318660577,UMOC,IL
71841848,92419902712015573014902102,MBPM,TX
71841854,92419902712015573014902119,MBPM,NY
71841948,92419902712015573014902126,MBPM,NY
71841868,92419902712015573014902133,MBPM,NJ
71841870,92419902712015573014902140,MBPM,MI
71841977,92419902712015573014902157,MBPM,ME
71841959,92419902712015573014902164,MBPM,MA
71841966,1Z1W1R130318660586,UMOC,NY
71841985,1Z1W1R130318660595,UMOC,NJ
71842075,1Z1W1R130318660602,UMOR,ND
71841988,1Z1W1R130318660611,UMOC,MI
71841988,1Z1W1R130318660620,UMOC,MI
71841991,92419902712015573014902171,MBPM,IA
71842088,92419902712015573014902188,MBPM,VA
71842094,92419902712015573014902195,MBPM,MN
71842000,92419902712015573014902201,MBPM,CA
71841997,1Z1W1R130318660639,UMOC,IL
71842109,92419902712015573014902218,MBPM,MN
71842014,92419902712015573014902225,MBPM,NJ
71842167,1Z1W1R130318660648,UMOC,AZ
71842021,1Z1W1R130318660657,UMOC,CA
71842118,92419902712015573014902232,MBPM,AZ
71842120,92419902712015573014902249,MBPM,GA
71830172,92419902712015573014902256,MBPM,TX
71842020,92419902712015573014902263,MBPM,NJ
71842023,7807453592,DHLE,VI
71842023,7807453592,DHLE,VI
71842138,1Z1W1R130318660666,UMOR,CA
71842147,92419902712015573014902270,MBPM,MA
71842141,92419902712015573014902287,MBPM,IL
71842041,92419902712015573014902294,MBPM,KS
71842148,92419902712015573014902300,MBPM,VA
71842045,92419902712015573014902317,MBPM,FL
71842048,92419902712015573014902324,MBPM,OH
71842047,92419902712015573014902331,MBPM,NY
71842050,92419902712015573014902348,MBPM,IL
71842159,92419902712015573014902355,MBPM,CT
71842157,1Z1W1R130318660675,UMOC,CO
71842098,92419902712015573014902362,MBPM,CA
71842165,92419902712015573014902379,MBPM,CO
71842163,92419902712015573014902386,MBPM,NY
71842056,1Z1W1R130318660684,UMOC,NJ
71842058,92419902712015573014902393,MBPM,OR
71842061,92419902712015573014902409,MBPM,KS
71842062,92419902712015573014902416,MBPM,IL
71842174,1Z1W1R130318660693,UMOR,NJ
71842068,92419902712015573014902423,MBPM,CA
71842131,92748902712015573014902431,MPSL,MT
71842140,92419902712015573014902447,MBPM,CA
71842179,1Z1W1R130318660700,UMOC,IL
71842292,92419902712015573014902454,MBPM,MO
71842303,92748902712015573014902462,MPSL,NJ
71842203,92419902712015573014902478,MBPM,CA
71842276,92419902712015573014902485,MBPM,MI
71842074,92419902712015573014902492,MBPM,WI
71842211,1Z1W1R130318660719,UMOC,NY
71842321,1Z1W1R130318660728,UMOC,CA
71842327,92419902712015573014902508,MBPM,KS
71842228,92419902712015573014902515,MBPM,PA
71842270,92419902712015573014902522,MBPM,NY
71842333,92419902712015573014902539,MBPM,IL
71842232,1Z1W1R130318660737,UMOR,IL
71842339,1Z1W1R130318660746,UMOC,PA
71842340,1Z1W1R130318660755,UMOC,CA
71842337,1Z1W1R130318660764,UMOC,IL
71842241,92419902712015573014902546,MBPM,NJ
71842346,1Z1W1R130318660773,UMOC,IN
71842352,1Z1W1R130318660782,UMOC,NY
71842348,1Z1W1R130318660791,UMOR,WA
71842351,92419902712015573014902553,MBPM,MI
71842253,92419902712015573014902560,MBPM,NH
71842250,92419902712015573014902577,MBPM,UT
71842252,92419902712015573014902584,MBPM,NY
71842359,92419902712015573014902591,MBPM,TX
71842251,92419902712015573014902607,MBPM,NJ
71842363,92419902712015573014902614,MBPM,DE
71842365,92419902712015573014902621,MBPM,MA
71842255,92419902712015573014902638,MBPM,PA
71842257,92419902712015573014902645,MBPM,MA
71842366,1Z1W1R130318660808,UMOC,MI
71842366,1Z1W1R130318660817,UMOC,MI
71842367,92419902712015573014902652,MBPM,NJ
71842376,92419902712015573014902669,MBPM,IL
71842370,1Z1W1R130318660826,UMOC,WI
71842268,92419902712015573014902676,MBPM,CA
71842267,1Z1W1R130318660835,UMOC,IL
71842385,92419902712015573014902683,MBPM,MO
71842384,92419902712015573014902690,MBPM,MI
71842357,9205590295388102787516,UPM,NC
71842378,1Z1W1R130318660844,UMOR,NY
71842413,1Z1W1R130318660853,UMOR,NV
71842415,92419902712015573014902706,MBPM,WI
71842483,92419902712015573014902713,MBPM,MI
71842386,1Z1W1R130318660862,UMOC,OH
71842388,1Z1W1R130318660871,UMOR,WI
71842395,1Z1W1R130318660880,UMOR,MN
71842480,92419902712015573014902720,MBPM,CT
71842400,92419902712015573014902737,MBPM,MA
71842487,1Z1W1R130318660899,UMOC,IA
71842479,1Z1W1R130318660906,UMOC,PA
71842402,92419902712015573014902744,MBPM,CA
71842405,1Z1W1R130318690286,UMOC,CA
71842490,92419902712015573014902768,MBPM,MI
71842406,1Z1W1R130318660915,UMOC,IL
71842403,1Z1W1R130318660924,UMOC,PA
71842492,1Z1W1R130318660933,UMOC,PA
71842491,1Z1W1R130318660942,UMOC,MN
71842495,1Z1W1R130318660951,UMOR,MA
71842505,1Z1W1R130318660960,UMOC,VA
71842505,1Z1W1R130318660979,UMOC,VA
71842412,92419902712015573014902775,MBPM,PA
71842411,92419902712015573014902782,MBPM,CA
71842508,92419902712015573014902799,MBPM,IL
71842513,92419902712015573014902805,MBPM,OK
71842511,1Z1W1R130318660988,UMOC,VT
71842420,1Z1W1R130318660997,UMOC,NY
71841459,92419902712015573014902812,MBPM,IL
71841623,92419902712015573014902829,MBPM,TX
71841738,92419902712015573014902836,MBPM,CA
71841648,1Z1W1R130318661003,UMOC,NY
71841645,92419902712015573014902843,MBPM,MN
71841730,92419902712015573014902850,MBPM,NE
71841727,92419902712015573014902867,MBPM,MI
71841519,92419902712015573014902874,MBPM,OK
71841896,1Z1W1R130318661012,UMOR,MA
71841745,92419902712015573014902881,MBPM,PA
71841670,1Z1W1R130318661021,UMOC,GA
71841665,92419902712015573014902898,MBPM,NY
71841747,92419902712015573014902904,MBPM,TX
71841750,92419902712015573014902911,MBPM,NY
71841672,92419902712015573014902928,MBPM,IL
71841756,1Z1W1R130318661030,UMOC,NY
71841781,92419902712015573014902935,MBPM,FL
71841669,92419902712015573014902942,MBPM,MN
71841794,92419902712015573014902959,MBPM,NM
71841771,92419902712015573014902966,MBPM,LA
71841877,1Z1W1R130318661049,UMOC,NE
71841807,92419902712015573014902973,MBPM,MA
71841887,1Z1W1R130318661058,UMOC,KS
71841890,1Z1W1R130318661067,UMOC,IA
71841892,92419902712015573014902980,MBPM,MN
300133300,1Z1W1R130318661076,UMOC,NC
71841899,1Z1W1R130318661085,UMOC,IL
71841847,92419902712015573014902997,MBPM,PA
71841954,92419902712015573014903000,MBPM,RI
71841824,92419902712015573014903017,MBPM,NE
71841852,92419902712015573014903024,MBPM,NY
71841913,92419902712015573014903031,MBPM,IL
71841826,92419902712015573014903048,MBPM,CA
71841829,1Z1W1R130318661094,UMOC,WI
71841837,92419902712015573014903055,MBPM,MI
71841907,92419902712015573014903062,MBPM,TX
71841917,92419902712015573014903079,MBPM,CA
71841830,92419902712015573014903086,MBPM,SD
71841831,92419902712015573014903093,MBPM,MO
71841839,1Z1W1R130318661101,UMOC,CT
71841844,92419902712015573014903109,MBPM,RI
71841914,1Z1W1R130318661110,UMOC,NJ
71841918,92419902712015573014903116,MBPM,CO
71841926,1Z1W1R130318661129,UMOR,AZ
71841836,92419902712015573014903123,MBPM,MA
71841922,92419902712015573014903130,MBPM,KY
71841934,1Z1W1R130318661138,UMOC,OH
71841934,1Z1W1R130318661147,UMOC,OH
71841932,92419902712015573014903147,MBPM,IL
71841947,92419902712015573014903154,MBPM,MI
71841859,92419902712015573014903161,MBPM,NY
71841931,92419902712015573014903178,MBPM,CT
71841937,92419902712015573014903185,MBPM,SD
71841941,92419902712015573014903192,MBPM,OR
71841956,1Z1W1R130318661156,UMOR,WI
71841940,1Z1W1R130318661165,UMOC,CA
71841938,92419902712015573014903208,MBPM,NY
71841846,1Z1W1R130318661174,UMOC,CA
71841863,1Z1W1R130318661183,UMOC,IL
71841869,92419902712015573014903215,MBPM,NY
